,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit
15241,46-64,management,married,tertiary,no,171,no,yes,telephone,17,jul,>10,2,<7,0,unknown,no
15242,30-45,technician,married,secondary,no,500,yes,no,cellular,17,jul,<5,3,<7,0,unknown,no
15243,30-45,management,divorced,tertiary,no,107,yes,no,cellular,17,jul,<5,17,<7,0,unknown,no
15244,30-45,management,divorced,secondary,no,0,no,no,cellular,17,jul,5-10,3,<7,0,unknown,no
15245,46-64,technician,married,tertiary,no,1692,yes,no,telephone,17,jul,5-10,5,<7,0,unknown,no
15246,18-29,blue-collar,married,secondary,no,0,yes,no,cellular,17,jul,5-10,6,<7,0,unknown,no
15247,30-45,management,single,tertiary,no,871,no,no,cellular,17,jul,<5,5,<7,0,unknown,no
15248,30-45,blue-collar,married,primary,no,-199,yes,yes,telephone,17,jul,<5,10,<7,0,unknown,no
15249,30-45,admin.,married,secondary,no,0,yes,no,cellular,17,jul,>10,3,<7,0,unknown,no
15250,18-29,services,married,secondary,no,3220,no,no,cellular,17,jul,<5,3,<7,0,unknown,no
15251,30-45,services,married,primary,yes,1,yes,no,cellular,17,jul,<5,7,<7,0,unknown,no
15252,18-29,student,single,secondary,no,24,yes,no,cellular,17,jul,5-10,2,<7,0,unknown,no
15253,18-29,blue-collar,divorced,unknown,no,2323,yes,no,cellular,17,jul,<5,1,<7,0,unknown,no
15254,46-64,technician,married,secondary,no,1059,yes,no,cellular,17,jul,<5,1,<7,0,unknown,no
15255,46-64,housemaid,married,primary,no,0,yes,no,cellular,17,jul,<5,1,<7,0,unknown,no
15256,30-45,admin.,married,secondary,no,449,yes,no,cellular,17,jul,<5,8,<7,0,unknown,no
15257,18-29,unemployed,married,secondary,no,-25,yes,no,cellular,17,jul,<5,1,<7,0,unknown,no
15258,30-45,housemaid,married,tertiary,no,20,yes,yes,cellular,17,jul,5-10,3,<7,0,unknown,no
15259,46-64,retired,divorced,secondary,no,212,no,yes,telephone,17,jul,<5,1,<7,0,unknown,no
15260,30-45,blue-collar,married,primary,no,151,yes,no,cellular,17,jul,5-10,6,<7,0,unknown,no
15261,30-45,management,married,tertiary,yes,0,no,no,cellular,17,jul,<5,2,<7,0,unknown,no
15262,30-45,services,married,secondary,no,0,yes,no,cellular,17,jul,<5,3,<7,0,unknown,no
15263,30-45,blue-collar,single,secondary,no,292,no,yes,cellular,17,jul,>10,4,<7,0,unknown,yes
15264,18-29,technician,married,tertiary,no,858,yes,no,cellular,17,jul,>10,1,<7,0,unknown,no
15265,30-45,services,married,secondary,no,71,yes,no,cellular,17,jul,>10,2,<7,0,unknown,no
15266,46-64,management,divorced,tertiary,no,2549,no,no,cellular,17,jul,<5,2,<7,0,unknown,no
15267,46-64,admin.,married,secondary,no,1808,no,yes,cellular,17,jul,<5,1,<7,0,unknown,no
15268,46-64,housemaid,married,primary,no,994,no,no,cellular,17,jul,<5,3,<7,0,unknown,no
15269,46-64,housemaid,married,primary,no,0,yes,no,cellular,17,jul,>10,2,<7,0,unknown,yes
15270,18-29,technician,married,tertiary,no,1535,yes,no,cellular,17,jul,<5,2,<7,0,unknown,no
15271,30-45,management,single,tertiary,no,0,yes,no,cellular,17,jul,5-10,7,<7,0,unknown,no
15272,30-45,blue-collar,single,secondary,no,641,yes,no,cellular,17,jul,>10,2,<7,0,unknown,no
15273,46-64,blue-collar,single,secondary,no,40,yes,no,cellular,18,jul,<5,2,<7,0,unknown,no
15274,30-45,blue-collar,single,secondary,no,39,no,no,cellular,18,jul,<5,3,<7,0,unknown,no
15275,18-29,admin.,single,secondary,no,-39,no,yes,cellular,18,jul,<5,2,<7,0,unknown,no
15276,30-45,admin.,single,secondary,no,92,no,no,cellular,18,jul,<5,3,<7,0,unknown,no
15277,30-45,services,married,secondary,no,1670,no,no,cellular,18,jul,<5,2,<7,0,unknown,no
15278,30-45,technician,married,tertiary,no,5152,yes,yes,cellular,18,jul,<5,2,<7,0,unknown,no
15279,46-64,management,divorced,tertiary,no,100,yes,yes,cellular,18,jul,<5,3,<7,0,unknown,no
15280,30-45,management,single,tertiary,no,21,yes,no,cellular,18,jul,<5,5,<7,0,unknown,no
15281,30-45,blue-collar,married,secondary,no,64,yes,no,cellular,18,jul,5-10,3,<7,0,unknown,no
15282,30-45,services,married,secondary,yes,144,no,no,cellular,18,jul,<5,8,<7,0,unknown,no
15283,46-64,blue-collar,divorced,secondary,no,709,yes,no,cellular,18,jul,<5,4,<7,0,unknown,no
15284,30-45,management,married,tertiary,no,3,yes,no,cellular,18,jul,<5,7,<7,0,unknown,no
15285,30-45,entrepreneur,married,secondary,no,393,yes,no,cellular,18,jul,<5,3,<7,0,unknown,no
15286,30-45,entrepreneur,divorced,secondary,no,2998,yes,no,cellular,18,jul,>10,3,<7,0,unknown,yes
15287,46-64,technician,single,tertiary,no,467,yes,no,cellular,18,jul,>10,3,<7,0,unknown,yes
15288,30-45,management,single,secondary,yes,-1164,yes,yes,cellular,18,jul,<5,4,<7,0,unknown,no
15289,46-64,housemaid,divorced,primary,no,2084,yes,no,cellular,18,jul,>10,2,<7,0,unknown,yes
15290,30-45,admin.,married,secondary,no,976,yes,no,cellular,18,jul,<5,7,<7,0,unknown,no
15291,30-45,technician,married,secondary,no,652,yes,yes,cellular,18,jul,<5,4,<7,0,unknown,no
15292,46-64,self-employed,married,secondary,no,567,no,no,cellular,18,jul,<5,10,<7,0,unknown,no
15293,46-64,retired,divorced,secondary,no,0,no,no,cellular,18,jul,<5,10,<7,0,unknown,no
15294,30-45,management,married,unknown,no,624,yes,no,cellular,18,jul,5-10,6,<7,0,unknown,no
15295,46-64,blue-collar,married,secondary,no,598,yes,no,telephone,18,jul,<5,4,<7,0,unknown,no
15296,30-45,admin.,single,tertiary,no,98,no,yes,cellular,18,jul,<5,2,<7,0,unknown,no
15297,46-64,technician,divorced,tertiary,no,0,no,no,cellular,18,jul,5-10,1,<7,0,unknown,no
15298,30-45,management,married,tertiary,no,1050,yes,yes,cellular,18,jul,<5,11,<7,0,unknown,no
15299,30-45,admin.,single,secondary,no,111,yes,no,cellular,18,jul,<5,3,<7,0,unknown,no
15300,30-45,management,married,tertiary,no,-191,yes,no,cellular,18,jul,<5,3,<7,0,unknown,no
15301,46-64,technician,married,secondary,no,428,no,yes,cellular,18,jul,<5,2,<7,0,unknown,no
15302,30-45,admin.,married,secondary,no,280,yes,no,cellular,18,jul,<5,4,<7,0,unknown,no
15303,30-45,management,married,tertiary,no,1602,yes,no,cellular,18,jul,<5,2,<7,0,unknown,no
15304,46-64,blue-collar,divorced,primary,no,474,yes,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15305,46-64,technician,married,secondary,no,2102,yes,no,cellular,18,jul,<5,2,<7,0,unknown,no
15306,46-64,entrepreneur,married,secondary,no,0,no,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15307,46-64,housemaid,married,primary,no,238,no,yes,cellular,18,jul,<5,2,<7,0,unknown,no
15308,30-45,technician,divorced,secondary,no,202,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15309,46-64,technician,single,secondary,no,2374,no,no,cellular,18,jul,<5,2,<7,0,unknown,no
15310,46-64,self-employed,single,secondary,no,69,no,yes,cellular,18,jul,<5,2,<7,0,unknown,no
15311,30-45,management,single,tertiary,no,502,no,yes,cellular,18,jul,5-10,1,<7,0,unknown,yes
15312,30-45,services,divorced,primary,no,459,yes,no,cellular,18,jul,5-10,1,<7,0,unknown,yes
15313,30-45,unemployed,married,tertiary,no,-94,yes,no,cellular,18,jul,5-10,1,<7,0,unknown,no
15314,30-45,management,married,tertiary,no,397,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15315,46-64,blue-collar,divorced,primary,yes,-1,no,no,cellular,18,jul,5-10,3,<7,0,unknown,no
15316,30-45,management,married,tertiary,no,726,yes,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15317,30-45,services,married,tertiary,no,1275,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15318,30-45,services,divorced,secondary,no,454,yes,no,cellular,18,jul,>10,1,<7,0,unknown,yes
15319,18-29,services,married,secondary,no,891,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15320,30-45,services,single,secondary,no,3269,no,yes,cellular,18,jul,5-10,1,<7,0,unknown,no
15321,46-64,technician,divorced,secondary,no,179,no,no,cellular,18,jul,5-10,1,<7,0,unknown,yes
15322,30-45,services,married,secondary,no,-102,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15323,46-64,services,married,secondary,no,1378,yes,no,cellular,18,jul,<5,2,<7,0,unknown,no
15324,46-64,management,married,tertiary,no,192,no,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15325,30-45,management,divorced,tertiary,no,106,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15326,30-45,blue-collar,single,secondary,no,1291,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15327,30-45,blue-collar,divorced,primary,no,174,yes,no,telephone,18,jul,<5,1,<7,0,unknown,no
15328,30-45,management,married,tertiary,no,552,yes,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15329,46-64,technician,married,secondary,no,383,no,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15330,30-45,management,married,tertiary,no,593,yes,yes,cellular,18,jul,5-10,1,<7,0,unknown,no
15331,30-45,student,single,tertiary,no,117,yes,no,telephone,18,jul,<5,1,<7,0,unknown,no
15332,18-29,blue-collar,married,secondary,no,2378,yes,yes,cellular,18,jul,>10,6,<7,0,unknown,no
15333,30-45,blue-collar,divorced,secondary,no,427,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15334,46-64,admin.,married,secondary,no,-185,yes,no,cellular,18,jul,<5,2,<7,0,unknown,no
15335,18-29,services,single,secondary,no,-124,no,no,cellular,18,jul,<5,1,<7,0,unknown,no
15336,30-45,management,married,tertiary,no,1584,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15337,30-45,blue-collar,single,secondary,no,1239,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15338,46-64,blue-collar,married,secondary,no,-139,no,no,cellular,18,jul,<5,1,<7,0,unknown,no
15339,46-64,technician,married,tertiary,no,0,no,no,cellular,18,jul,<5,5,<7,0,unknown,no
15340,30-45,management,married,tertiary,no,704,no,no,cellular,18,jul,<5,1,<7,0,unknown,no
15341,46-64,admin.,married,secondary,no,26,no,yes,cellular,18,jul,<5,3,<7,0,unknown,no
15342,30-45,blue-collar,single,secondary,no,4963,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15343,30-45,blue-collar,married,secondary,no,661,yes,no,cellular,18,jul,>10,1,<7,0,unknown,yes
15344,30-45,technician,married,secondary,no,513,yes,no,cellular,18,jul,5-10,1,<7,0,unknown,no
15345,30-45,management,married,tertiary,no,557,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15346,18-29,services,single,secondary,yes,-308,no,no,cellular,18,jul,<5,1,<7,0,unknown,no
15347,18-29,admin.,married,secondary,no,18,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15348,18-29,blue-collar,married,secondary,yes,-643,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15349,30-45,admin.,married,secondary,no,373,no,yes,cellular,18,jul,<5,3,<7,0,unknown,no
15350,30-45,technician,married,secondary,no,351,yes,no,cellular,18,jul,5-10,1,<7,0,unknown,no
15351,30-45,services,divorced,secondary,no,49,no,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15352,30-45,technician,married,secondary,yes,-367,yes,no,cellular,18,jul,5-10,2,<7,0,unknown,yes
15353,30-45,services,single,secondary,no,114,no,yes,cellular,18,jul,<5,10,<7,0,unknown,no
15354,46-64,retired,married,secondary,yes,-2,no,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15355,18-29,blue-collar,married,secondary,no,-384,yes,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15356,30-45,management,single,tertiary,no,3142,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15357,18-29,entrepreneur,married,secondary,yes,-388,yes,no,cellular,18,jul,5-10,3,<7,0,unknown,no
15358,30-45,services,single,secondary,yes,-366,yes,no,cellular,18,jul,5-10,1,<7,0,unknown,yes
15359,18-29,entrepreneur,married,primary,no,519,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15360,18-29,technician,single,secondary,yes,28,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15361,46-64,management,married,tertiary,no,122,no,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15362,30-45,services,married,unknown,no,10189,yes,no,cellular,18,jul,5-10,2,<7,0,unknown,no
15363,18-29,self-employed,married,tertiary,no,1,no,no,cellular,18,jul,<5,3,<7,0,unknown,no
15364,30-45,management,married,secondary,no,3286,yes,no,cellular,18,jul,5-10,1,<7,0,unknown,no
15365,30-45,entrepreneur,married,tertiary,no,501,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15366,30-45,blue-collar,married,secondary,no,89,yes,no,cellular,18,jul,<5,2,<7,0,unknown,yes
15367,46-64,entrepreneur,divorced,tertiary,no,23,yes,no,cellular,18,jul,<5,3,<7,0,unknown,no
15368,30-45,management,married,tertiary,no,0,no,no,cellular,18,jul,<5,1,<7,0,unknown,no
15369,46-64,technician,divorced,secondary,no,1244,yes,no,cellular,18,jul,5-10,1,<7,0,unknown,no
15370,30-45,management,single,tertiary,no,3981,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15371,30-45,technician,single,tertiary,no,317,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15372,46-64,blue-collar,married,secondary,no,1498,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15373,30-45,blue-collar,single,secondary,no,183,yes,no,cellular,18,jul,>10,1,<7,0,unknown,yes
15374,46-64,blue-collar,married,secondary,no,145,no,yes,cellular,18,jul,5-10,1,<7,0,unknown,no
15375,18-29,admin.,single,secondary,no,-133,no,no,cellular,18,jul,<5,1,<7,0,unknown,no
15376,18-29,technician,married,tertiary,no,192,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15377,30-45,management,married,tertiary,no,635,yes,no,cellular,18,jul,5-10,1,<7,0,unknown,no
15378,46-64,admin.,divorced,primary,no,505,no,yes,cellular,18,jul,<5,4,<7,0,unknown,no
15379,30-45,management,married,tertiary,no,1164,yes,yes,cellular,18,jul,<5,3,<7,0,unknown,no
15380,18-29,management,married,tertiary,no,33,yes,no,cellular,18,jul,5-10,1,<7,0,unknown,no
15381,30-45,admin.,married,secondary,no,-234,no,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15382,30-45,management,married,tertiary,no,303,yes,no,cellular,18,jul,<5,2,<7,0,unknown,no
15383,46-64,services,divorced,secondary,no,-158,no,no,telephone,18,jul,<5,3,<7,0,unknown,no
15384,18-29,admin.,married,secondary,no,283,yes,no,cellular,18,jul,5-10,1,<7,0,unknown,no
15385,18-29,management,single,secondary,no,-994,yes,yes,cellular,18,jul,<5,2,<7,0,unknown,no
15386,18-29,admin.,married,secondary,no,5,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15387,30-45,management,single,secondary,no,239,yes,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15388,30-45,technician,married,secondary,no,95,no,yes,cellular,18,jul,5-10,2,<7,0,unknown,no
15389,30-45,self-employed,married,primary,no,102,yes,no,cellular,18,jul,5-10,1,<7,0,unknown,yes
15390,18-29,admin.,married,secondary,no,17,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15391,46-64,retired,married,primary,no,1623,yes,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15392,30-45,blue-collar,divorced,primary,no,138,yes,no,cellular,18,jul,>10,3,<7,0,unknown,yes
15393,18-29,self-employed,single,tertiary,yes,5,no,yes,cellular,18,jul,5-10,1,<7,0,unknown,no
15394,30-45,admin.,single,secondary,yes,-429,no,yes,cellular,18,jul,<5,3,<7,0,unknown,no
15395,30-45,admin.,divorced,unknown,no,64,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15396,30-45,management,divorced,tertiary,no,1173,no,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15397,30-45,technician,single,tertiary,no,81,no,no,cellular,18,jul,<5,1,<7,0,unknown,no
15398,30-45,blue-collar,married,tertiary,no,631,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15399,30-45,management,married,tertiary,no,4149,no,yes,cellular,18,jul,<5,2,<7,0,unknown,no
15400,30-45,management,married,tertiary,no,4145,yes,yes,cellular,18,jul,5-10,1,<7,0,unknown,no
15401,30-45,services,married,secondary,no,-27,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15402,46-64,unemployed,married,tertiary,no,2133,no,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15403,46-64,services,married,secondary,no,0,no,no,cellular,18,jul,5-10,3,<7,0,unknown,no
15404,46-64,technician,married,tertiary,no,2392,yes,no,cellular,18,jul,<5,5,<7,0,unknown,no
15405,30-45,technician,married,secondary,no,-203,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15406,46-64,housemaid,divorced,primary,no,1583,no,yes,telephone,18,jul,5-10,2,<7,0,unknown,no
15407,30-45,admin.,single,secondary,no,738,yes,no,cellular,18,jul,5-10,1,<7,0,unknown,no
15408,30-45,management,single,secondary,no,-85,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15409,30-45,management,single,tertiary,no,2343,no,no,cellular,18,jul,<5,1,<7,0,unknown,no
15410,30-45,housemaid,divorced,secondary,no,181,yes,no,cellular,18,jul,5-10,1,<7,0,unknown,no
15411,30-45,blue-collar,divorced,secondary,no,241,yes,no,cellular,18,jul,<5,2,<7,0,unknown,no
15412,46-64,management,divorced,primary,no,-17,yes,yes,cellular,18,jul,5-10,1,<7,0,unknown,no
15413,30-45,admin.,single,secondary,no,622,no,no,cellular,18,jul,5-10,1,<7,0,unknown,yes
15414,30-45,management,married,tertiary,no,107,yes,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15415,30-45,admin.,divorced,secondary,no,10,yes,no,cellular,18,jul,>10,2,<7,0,unknown,yes
15416,18-29,admin.,married,secondary,no,53,yes,no,cellular,18,jul,5-10,2,<7,0,unknown,no
15417,30-45,housemaid,married,secondary,yes,-205,no,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15418,18-29,management,single,tertiary,no,0,no,yes,cellular,18,jul,5-10,1,<7,0,unknown,no
15419,46-64,technician,married,secondary,no,-280,yes,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15420,46-64,self-employed,married,primary,no,5442,yes,no,cellular,18,jul,<5,4,<7,0,unknown,no
15421,30-45,technician,married,secondary,no,24,yes,no,cellular,18,jul,<5,3,<7,0,unknown,no
15422,30-45,management,married,tertiary,no,1720,yes,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15423,30-45,services,married,secondary,no,24,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15424,30-45,self-employed,married,tertiary,no,16,yes,yes,cellular,18,jul,<5,4,<7,0,unknown,no
15425,46-64,management,divorced,tertiary,no,22,no,yes,cellular,18,jul,<5,3,<7,0,unknown,no
15426,30-45,technician,divorced,secondary,no,700,yes,yes,cellular,18,jul,5-10,2,<7,0,unknown,no
15427,46-64,admin.,single,secondary,no,19,yes,yes,cellular,18,jul,5-10,1,<7,0,unknown,no
15428,30-45,blue-collar,single,secondary,no,2668,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15429,46-64,technician,single,secondary,no,530,no,yes,telephone,18,jul,>10,4,<7,0,unknown,no
15430,46-64,housemaid,divorced,secondary,no,9228,no,no,cellular,18,jul,>10,4,<7,0,unknown,yes
15431,18-29,admin.,single,secondary,no,0,yes,no,cellular,18,jul,<5,1,<7,0,unknown,no
15432,46-64,management,married,tertiary,yes,161,no,yes,cellular,18,jul,>10,1,<7,0,unknown,no
15433,46-64,management,divorced,tertiary,no,169,no,no,cellular,18,jul,<5,1,<7,0,unknown,no
15434,30-45,blue-collar,single,secondary,no,188,no,yes,cellular,18,jul,<5,1,<7,0,unknown,no
15435,18-29,blue-collar,married,primary,no,256,yes,no,cellular,18,jul,<5,2,<7,0,unknown,no
15436,30-45,management,married,tertiary,no,236,yes,yes,telephone,18,jul,<5,3,<7,0,unknown,no
15437,46-64,admin.,married,secondary,no,263,no,yes,cellular,18,jul,<5,7,<7,0,unknown,no
15438,30-45,admin.,divorced,secondary,no,-251,no,no,cellular,18,jul,>10,1,<7,0,unknown,yes
15439,30-45,technician,married,secondary,no,1975,no,no,cellular,18,jul,>10,1,<7,0,unknown,no
15440,46-64,management,married,tertiary,no,-714,no,no,cellular,18,jul,<5,2,<7,0,unknown,no
15441,46-64,blue-collar,married,primary,no,137,no,yes,telephone,18,jul,<5,7,<7,0,unknown,no
15442,30-45,management,married,tertiary,no,1195,no,no,cellular,18,jul,<5,2,<7,0,unknown,no
15443,18-29,admin.,single,unknown,no,24,yes,no,cellular,18,jul,5-10,2,<7,0,unknown,yes
15444,30-45,management,single,tertiary,no,99,no,no,cellular,18,jul,<5,1,<7,0,unknown,no
15445,18-29,management,single,tertiary,no,2249,yes,yes,cellular,18,jul,5-10,2,<7,0,unknown,no
15446,30-45,management,married,tertiary,no,273,yes,yes,cellular,18,jul,<5,3,<7,0,unknown,no
15447,46-64,blue-collar,married,primary,no,225,no,no,cellular,18,jul,<5,7,<7,0,unknown,no
15448,46-64,retired,married,primary,no,949,no,yes,telephone,18,jul,<5,2,<7,0,unknown,no
15449,18-29,services,single,secondary,no,458,no,no,cellular,18,jul,5-10,3,<7,0,unknown,no
15450,46-64,admin.,married,primary,no,246,yes,no,cellular,18,jul,<5,5,<7,0,unknown,no
15451,30-45,entrepreneur,married,secondary,no,104,yes,no,cellular,18,jul,>10,3,<7,0,unknown,yes
15452,30-45,management,married,primary,no,738,yes,yes,cellular,18,jul,<5,3,<7,0,unknown,no
15453,30-45,management,single,tertiary,no,35,yes,no,cellular,18,jul,<5,3,<7,0,unknown,no
15454,30-45,technician,single,secondary,no,53,yes,no,cellular,18,jul,5-10,5,<7,0,unknown,no
15455,18-29,technician,single,secondary,yes,-454,no,yes,cellular,18,jul,>10,2,<7,0,unknown,no
15456,46-64,management,married,tertiary,yes,1218,yes,no,cellular,18,jul,5-10,6,<7,0,unknown,no
15457,46-64,blue-collar,married,primary,no,-58,yes,no,cellular,18,jul,<5,2,<7,0,unknown,no
15458,30-45,admin.,single,secondary,yes,-61,no,yes,cellular,18,jul,<5,2,<7,0,unknown,no
15459,46-64,blue-collar,married,primary,no,201,yes,yes,cellular,18,jul,<5,2,<7,0,unknown,no
15460,46-64,retired,married,tertiary,no,1637,no,yes,cellular,18,jul,<5,7,<7,0,unknown,no
15461,30-45,services,married,secondary,no,0,yes,no,telephone,18,jul,<5,9,<7,0,unknown,no
15462,30-45,entrepreneur,married,primary,no,1188,yes,no,cellular,18,jul,>10,11,<7,0,unknown,no
15463,30-45,management,married,tertiary,no,4824,no,yes,cellular,18,jul,<5,7,<7,0,unknown,no
